cell_id	leiden	cell_type
Composite-TMA-18_1835	2	Epithelial immunosuppressive
Composite-TMA-18_1836	16	Other immune
Composite-TMA-18_1837	2	Epithelial immunosuppressive
Composite-TMA-18_1839	16	Other immune
Composite-TMA-18_184	16	Other immune
Composite-TMA-18_1841	16	Other immune
Composite-TMA-18_1842	2	Epithelial immunosuppressive
Composite-TMA-18_1843	2	Epithelial immunosuppressive
Composite-TMA-18_1844	2	Epithelial immunosuppressive
Composite-TMA-18_1845	16	Other immune
Composite-TMA-18_1846	16	Other immune
Composite-TMA-18_1847	0	Stromal
Composite-TMA-18_1848	16	Other immune
Composite-TMA-18_1849	2	Epithelial immunosuppressive
Composite-TMA-18_1850	2	Epithelial immunosuppressive
Composite-TMA-18_1851	16	Other immune
Composite-TMA-18_1853	2	Epithelial immunosuppressive
Composite-TMA-18_1856	16	Other immune
Composite-TMA-18_1857	16	Other immune
Composite-TMA-18_1858	2	Epithelial immunosuppressive
Composite-TMA-18_1859	2	Epithelial immunosuppressive
Composite-TMA-18_1860	2	Epithelial immunosuppressive
Composite-TMA-18_1866	16	Other immune
Composite-TMA-18_1867	16	Other immune
Composite-TMA-18_1868	16	Other immune
Composite-TMA-18_1869	16	Other immune
Composite-TMA-18_187	2	Epithelial immunosuppressive
Composite-TMA-18_1872	2	Epithelial immunosuppressive
Composite-TMA-18_1873	16	Other immune
Composite-TMA-18_1874	2	Epithelial immunosuppressive
Composite-TMA-18_1875	2	Epithelial immunosuppressive
Composite-TMA-18_1876	16	Other immune
Composite-TMA-18_1877	2	Epithelial immunosuppressive
Composite-TMA-18_1878	2	Epithelial immunosuppressive
Composite-TMA-18_1879	2	Epithelial immunosuppressive
Composite-TMA-18_188	2	Epithelial immunosuppressive
Composite-TMA-18_1880	16	Other immune
Composite-TMA-18_1881	16	Other immune
Composite-TMA-18_1882	16	Other immune
Composite-TMA-18_1883	2	Epithelial immunosuppressive
Composite-TMA-18_1885	2	Epithelial immunosuppressive
Composite-TMA-18_1887	2	Epithelial immunosuppressive
Composite-TMA-18_1888	16	Other immune
Composite-TMA-18_189	2	Epithelial immunosuppressive
Composite-TMA-18_1892	16	Other immune
Composite-TMA-18_1893	16	Other immune
Composite-TMA-18_1895	2	Epithelial immunosuppressive
Composite-TMA-18_1896	16	Other immune
Composite-TMA-18_1898	2	Epithelial immunosuppressive
Composite-TMA-18_1903	16	Other immune
Composite-TMA-18_1904	2	Epithelial immunosuppressive
Composite-TMA-18_1905	16	Other immune
Composite-TMA-18_1906	16	Other immune
Composite-TMA-18_1907	16	Other immune
Composite-TMA-18_191	2	Epithelial immunosuppressive
Composite-TMA-18_1910	16	Other immune
Composite-TMA-18_1911	16	Other immune
Composite-TMA-18_1912	2	Epithelial immunosuppressive
Composite-TMA-18_1913	2	Epithelial immunosuppressive
Composite-TMA-18_1914	16	Other immune
Composite-TMA-18_1916	2	Epithelial immunosuppressive
Composite-TMA-18_1917	16	Other immune
Composite-TMA-18_1919	16	Other immune
Composite-TMA-18_192	2	Epithelial immunosuppressive
Composite-TMA-18_1920	16	Other immune
Composite-TMA-18_1922	2	Epithelial immunosuppressive
Composite-TMA-18_1924	2	Epithelial immunosuppressive
Composite-TMA-18_1925	16	Other immune
Composite-TMA-18_1926	16	Other immune
Composite-TMA-18_1930	9	Epithelial
Composite-TMA-18_1931	16	Other immune
Composite-TMA-18_1932	2	Epithelial immunosuppressive
Composite-TMA-18_1933	2	Epithelial immunosuppressive
Composite-TMA-18_1934	16	Other immune
Composite-TMA-18_1936	16	Other immune
Composite-TMA-18_1938	2	Epithelial immunosuppressive
Composite-TMA-18_1941	2	Epithelial immunosuppressive
Composite-TMA-18_1942	2	Epithelial immunosuppressive
Composite-TMA-18_1943	16	Other immune
Composite-TMA-18_1944	16	Other immune
Composite-TMA-18_1947	2	Epithelial immunosuppressive
Composite-TMA-18_1948	16	Other immune
Composite-TMA-18_1949	16	Other immune
Composite-TMA-18_195	2	Epithelial immunosuppressive
Composite-TMA-18_1950	2	Epithelial immunosuppressive
Composite-TMA-18_1952	2	Epithelial immunosuppressive
Composite-TMA-18_1954	16	Other immune
Composite-TMA-18_1955	2	Epithelial immunosuppressive
Composite-TMA-18_1956	2	Epithelial immunosuppressive
Composite-TMA-18_1960	16	Other immune
Composite-TMA-18_1962	16	Other immune
Composite-TMA-18_1964	16	Other immune
Composite-TMA-18_1965	2	Epithelial immunosuppressive
Composite-TMA-18_1966	16	Other immune
Composite-TMA-18_1967	16	Other immune
Composite-TMA-18_1968	16	Other immune
Composite-TMA-18_1969	16	Other immune
Composite-TMA-18_1973	16	Other immune
Composite-TMA-18_1976	16	Other immune
Composite-TMA-18_1979	16	Other immune
Composite-TMA-18_198	16	Other immune
Composite-TMA-18_1984	16	Other immune
Composite-TMA-18_1985	9	Epithelial
Composite-TMA-18_1986	2	Epithelial immunosuppressive
Composite-TMA-18_1988	16	Other immune
Composite-TMA-18_199	2	Epithelial immunosuppressive
Composite-TMA-18_1991	16	Other immune
Composite-TMA-18_1994	16	Other immune
Composite-TMA-18_1995	16	Other immune
Composite-TMA-18_1997	2	Epithelial immunosuppressive
Composite-TMA-18_1998	16	Other immune
Composite-TMA-18_2001	2	Epithelial immunosuppressive
Composite-TMA-18_2002	2	Epithelial immunosuppressive
Composite-TMA-18_2003	2	Epithelial immunosuppressive
Composite-TMA-18_2004	2	Epithelial immunosuppressive
Composite-TMA-18_2006	2	Epithelial immunosuppressive
Composite-TMA-18_2007	2	Epithelial immunosuppressive
Composite-TMA-18_2013	16	Other immune
Composite-TMA-18_2014	2	Epithelial immunosuppressive
Composite-TMA-18_2015	16	Other immune
Composite-TMA-18_2016	2	Epithelial immunosuppressive
Composite-TMA-18_2017	16	Other immune
Composite-TMA-18_2018	16	Other immune
Composite-TMA-18_2019	16	Other immune
Composite-TMA-18_202	2	Epithelial immunosuppressive
Composite-TMA-18_2023	2	Epithelial immunosuppressive
Composite-TMA-18_2024	16	Other immune
Composite-TMA-18_2027	16	Other immune
Composite-TMA-18_2028	16	Other immune
Composite-TMA-18_203	2	Epithelial immunosuppressive
Composite-TMA-18_2032	16	Other immune
Composite-TMA-18_2033	16	Other immune
Composite-TMA-18_2034	16	Other immune
Composite-TMA-18_2035	2	Epithelial immunosuppressive
Composite-TMA-18_2036	2	Epithelial immunosuppressive
Composite-TMA-18_2038	16	Other immune
Composite-TMA-18_204	2	Epithelial immunosuppressive
Composite-TMA-18_2040	2	Epithelial immunosuppressive
Composite-TMA-18_2041	2	Epithelial immunosuppressive
Composite-TMA-18_2044	16	Other immune
Composite-TMA-18_2045	2	Epithelial immunosuppressive
Composite-TMA-18_2046	16	Other immune
Composite-TMA-18_2047	2	Epithelial immunosuppressive
Composite-TMA-18_2049	16	Other immune
Composite-TMA-18_205	2	Epithelial immunosuppressive
Composite-TMA-18_2050	16	Other immune
Composite-TMA-18_2052	2	Epithelial immunosuppressive
Composite-TMA-18_2053	2	Epithelial immunosuppressive
Composite-TMA-18_2054	2	Epithelial immunosuppressive
Composite-TMA-18_2055	16	Other immune
Composite-TMA-18_2056	16	Other immune
Composite-TMA-18_2057	2	Epithelial immunosuppressive
Composite-TMA-18_2059	2	Epithelial immunosuppressive
Composite-TMA-18_206	2	Epithelial immunosuppressive
Composite-TMA-18_2060	2	Epithelial immunosuppressive
Composite-TMA-18_2061	16	Other immune
Composite-TMA-18_2063	2	Epithelial immunosuppressive
Composite-TMA-18_2064	2	Epithelial immunosuppressive
Composite-TMA-18_2065	16	Other immune
Composite-TMA-18_207	2	Epithelial immunosuppressive
Composite-TMA-18_2071	2	Epithelial immunosuppressive
Composite-TMA-18_2073	2	Epithelial immunosuppressive
Composite-TMA-18_2074	2	Epithelial immunosuppressive
Composite-TMA-18_2076	2	Epithelial immunosuppressive
Composite-TMA-18_2077	9	Epithelial
Composite-TMA-18_2078	2	Epithelial immunosuppressive
Composite-TMA-18_2079	2	Epithelial immunosuppressive
Composite-TMA-18_208	9	Epithelial
Composite-TMA-18_2080	2	Epithelial immunosuppressive
Composite-TMA-18_2081	16	Other immune
Composite-TMA-18_2082	2	Epithelial immunosuppressive
Composite-TMA-18_2084	2	Epithelial immunosuppressive
Composite-TMA-18_2085	16	Other immune
Composite-TMA-18_2086	16	Other immune
Composite-TMA-18_2087	2	Epithelial immunosuppressive
Composite-TMA-18_2089	2	Epithelial immunosuppressive
Composite-TMA-18_209	2	Epithelial immunosuppressive
Composite-TMA-18_2090	2	Epithelial immunosuppressive
Composite-TMA-18_2092	2	Epithelial immunosuppressive
Composite-TMA-18_2093	2	Epithelial immunosuppressive
Composite-TMA-18_2095	2	Epithelial immunosuppressive
Composite-TMA-18_2097	2	Epithelial immunosuppressive
Composite-TMA-18_2099	2	Epithelial immunosuppressive
Composite-TMA-18_2102	2	Epithelial immunosuppressive
Composite-TMA-18_2104	2	Epithelial immunosuppressive
Composite-TMA-18_2105	2	Epithelial immunosuppressive
Composite-TMA-18_2106	2	Epithelial immunosuppressive
Composite-TMA-18_2107	2	Epithelial immunosuppressive
Composite-TMA-18_2108	2	Epithelial immunosuppressive
Composite-TMA-18_211	2	Epithelial immunosuppressive
Composite-TMA-18_2110	2	Epithelial immunosuppressive
Composite-TMA-18_2111	2	Epithelial immunosuppressive
Composite-TMA-18_2112	16	Other immune
Composite-TMA-18_2113	16	Other immune
Composite-TMA-18_2115	9	Epithelial
Composite-TMA-18_2116	2	Epithelial immunosuppressive
Composite-TMA-18_2119	2	Epithelial immunosuppressive
Composite-TMA-18_2120	2	Epithelial immunosuppressive
Composite-TMA-18_2121	2	Epithelial immunosuppressive
Composite-TMA-18_2124	16	Other immune
Composite-TMA-18_2126	2	Epithelial immunosuppressive
Composite-TMA-18_2128	2	Epithelial immunosuppressive
Composite-TMA-18_2129	2	Epithelial immunosuppressive
Composite-TMA-18_213	2	Epithelial immunosuppressive
Composite-TMA-18_2130	2	Epithelial immunosuppressive
Composite-TMA-18_2133	2	Epithelial immunosuppressive
Composite-TMA-18_2134	2	Epithelial immunosuppressive
Composite-TMA-18_2136	2	Epithelial immunosuppressive
Composite-TMA-18_2137	2	Epithelial immunosuppressive
Composite-TMA-18_2139	2	Epithelial immunosuppressive
Composite-TMA-18_2141	2	Epithelial immunosuppressive
Composite-TMA-18_2142	2	Epithelial immunosuppressive
Composite-TMA-18_2144	2	Epithelial immunosuppressive
Composite-TMA-18_2146	16	Other immune
Composite-TMA-18_2148	16	Other immune
Composite-TMA-18_2149	2	Epithelial immunosuppressive
Composite-TMA-18_2151	16	Other immune
Composite-TMA-18_2153	2	Epithelial immunosuppressive
Composite-TMA-18_2154	16	Other immune
Composite-TMA-18_2155	9	Epithelial
Composite-TMA-18_2156	2	Epithelial immunosuppressive
Composite-TMA-18_2157	2	Epithelial immunosuppressive
Composite-TMA-18_2159	2	Epithelial immunosuppressive
Composite-TMA-18_216	2	Epithelial immunosuppressive
Composite-TMA-18_2160	2	Epithelial immunosuppressive
Composite-TMA-18_2161	2	Epithelial immunosuppressive
Composite-TMA-18_2163	2	Epithelial immunosuppressive
Composite-TMA-18_2164	2	Epithelial immunosuppressive
Composite-TMA-18_2165	2	Epithelial immunosuppressive
Composite-TMA-18_2166	16	Other immune
Composite-TMA-18_2167	16	Other immune
Composite-TMA-18_2168	16	Other immune
Composite-TMA-18_217	2	Epithelial immunosuppressive
Composite-TMA-18_2171	2	Epithelial immunosuppressive
Composite-TMA-18_2172	2	Epithelial immunosuppressive
Composite-TMA-18_2173	2	Epithelial immunosuppressive
Composite-TMA-18_2174	16	Other immune
Composite-TMA-18_2175	2	Epithelial immunosuppressive
Composite-TMA-18_2176	2	Epithelial immunosuppressive
Composite-TMA-18_2178	2	Epithelial immunosuppressive
Composite-TMA-18_2179	2	Epithelial immunosuppressive
Composite-TMA-18_218	2	Epithelial immunosuppressive
Composite-TMA-18_2180	2	Epithelial immunosuppressive
Composite-TMA-18_2181	16	Other immune
Composite-TMA-18_2182	2	Epithelial immunosuppressive
Composite-TMA-18_2183	2	Epithelial immunosuppressive
Composite-TMA-18_2184	16	Other immune
Composite-TMA-18_2185	2	Epithelial immunosuppressive
Composite-TMA-18_2186	2	Epithelial immunosuppressive
Composite-TMA-18_2187	2	Epithelial immunosuppressive
Composite-TMA-18_2188	2	Epithelial immunosuppressive
Composite-TMA-18_2189	16	Other immune
Composite-TMA-18_219	16	Other immune
Composite-TMA-18_2190	2	Epithelial immunosuppressive
Composite-TMA-18_2191	2	Epithelial immunosuppressive
Composite-TMA-18_2192	16	Other immune
Composite-TMA-18_2195	9	Epithelial
Composite-TMA-18_2199	2	Epithelial immunosuppressive
Composite-TMA-18_220	2	Epithelial immunosuppressive
Composite-TMA-18_2200	2	Epithelial immunosuppressive
Composite-TMA-18_2201	2	Epithelial immunosuppressive
Composite-TMA-18_2203	2	Epithelial immunosuppressive
Composite-TMA-18_2204	2	Epithelial immunosuppressive
Composite-TMA-18_2205	2	Epithelial immunosuppressive
Composite-TMA-18_2206	16	Other immune
Composite-TMA-18_2207	2	Epithelial immunosuppressive
Composite-TMA-18_2208	16	Other immune
Composite-TMA-18_2209	2	Epithelial immunosuppressive
Composite-TMA-18_2210	2	Epithelial immunosuppressive
Composite-TMA-18_2211	2	Epithelial immunosuppressive
Composite-TMA-18_2212	2	Epithelial immunosuppressive
Composite-TMA-18_2213	2	Epithelial immunosuppressive
Composite-TMA-18_2215	2	Epithelial immunosuppressive
Composite-TMA-18_2216	2	Epithelial immunosuppressive
Composite-TMA-18_2220	2	Epithelial immunosuppressive
Composite-TMA-18_2221	16	Other immune
Composite-TMA-18_2223	2	Epithelial immunosuppressive
Composite-TMA-18_2224	2	Epithelial immunosuppressive
Composite-TMA-18_2225	2	Epithelial immunosuppressive
Composite-TMA-18_2226	2	Epithelial immunosuppressive
Composite-TMA-18_2228	2	Epithelial immunosuppressive
Composite-TMA-18_2231	2	Epithelial immunosuppressive
Composite-TMA-18_2232	16	Other immune
Composite-TMA-18_2235	2	Epithelial immunosuppressive
Composite-TMA-18_2236	2	Epithelial immunosuppressive
Composite-TMA-18_2238	2	Epithelial immunosuppressive
Composite-TMA-18_2239	2	Epithelial immunosuppressive
Composite-TMA-18_2240	2	Epithelial immunosuppressive
Composite-TMA-18_2242	2	Epithelial immunosuppressive
Composite-TMA-18_2243	2	Epithelial immunosuppressive
Composite-TMA-18_2244	2	Epithelial immunosuppressive
Composite-TMA-18_2245	2	Epithelial immunosuppressive
Composite-TMA-18_2246	16	Other immune
Composite-TMA-18_2247	16	Other immune
Composite-TMA-18_2248	2	Epithelial immunosuppressive
Composite-TMA-18_2249	9	Epithelial
Composite-TMA-18_225	2	Epithelial immunosuppressive
Composite-TMA-18_2251	2	Epithelial immunosuppressive
Composite-TMA-18_2252	2	Epithelial immunosuppressive
Composite-TMA-18_2253	16	Other immune
Composite-TMA-18_2254	16	Other immune
Composite-TMA-18_2255	2	Epithelial immunosuppressive
Composite-TMA-18_2256	2	Epithelial immunosuppressive
Composite-TMA-18_2258	2	Epithelial immunosuppressive
Composite-TMA-18_226	2	Epithelial immunosuppressive
Composite-TMA-18_2260	16	Other immune
Composite-TMA-18_2261	2	Epithelial immunosuppressive
Composite-TMA-18_2262	2	Epithelial immunosuppressive
Composite-TMA-18_2263	2	Epithelial immunosuppressive
Composite-TMA-18_2264	2	Epithelial immunosuppressive
Composite-TMA-18_2266	2	Epithelial immunosuppressive
Composite-TMA-18_2268	16	Other immune
Composite-TMA-18_227	2	Epithelial immunosuppressive
Composite-TMA-18_2270	2	Epithelial immunosuppressive
Composite-TMA-18_2272	2	Epithelial immunosuppressive
Composite-TMA-18_2273	2	Epithelial immunosuppressive
Composite-TMA-18_2275	2	Epithelial immunosuppressive
Composite-TMA-18_2276	2	Epithelial immunosuppressive
Composite-TMA-18_2277	2	Epithelial immunosuppressive
Composite-TMA-18_2279	2	Epithelial immunosuppressive
Composite-TMA-18_228	2	Epithelial immunosuppressive
Composite-TMA-18_2280	2	Epithelial immunosuppressive
Composite-TMA-18_2283	16	Other immune
Composite-TMA-18_2284	2	Epithelial immunosuppressive
Composite-TMA-18_2285	2	Epithelial immunosuppressive
Composite-TMA-18_2286	2	Epithelial immunosuppressive
Composite-TMA-18_2287	2	Epithelial immunosuppressive
Composite-TMA-18_2289	16	Other immune
Composite-TMA-18_2292	2	Epithelial immunosuppressive
Composite-TMA-18_2293	2	Epithelial immunosuppressive
Composite-TMA-18_2294	16	Other immune
Composite-TMA-18_2295	2	Epithelial immunosuppressive
Composite-TMA-18_2296	2	Epithelial immunosuppressive
Composite-TMA-18_2297	2	Epithelial immunosuppressive
Composite-TMA-18_2298	2	Epithelial immunosuppressive
Composite-TMA-18_2299	16	Other immune
Composite-TMA-18_2300	16	Other immune
Composite-TMA-18_2302	2	Epithelial immunosuppressive
Composite-TMA-18_2303	2	Epithelial immunosuppressive
Composite-TMA-18_2304	2	Epithelial immunosuppressive
Composite-TMA-18_2305	16	Other immune
Composite-TMA-18_2306	2	Epithelial immunosuppressive
Composite-TMA-18_2308	16	Other immune
Composite-TMA-18_231	2	Epithelial immunosuppressive
Composite-TMA-18_2310	2	Epithelial immunosuppressive
Composite-TMA-18_2311	2	Epithelial immunosuppressive
Composite-TMA-18_2312	2	Epithelial immunosuppressive
Composite-TMA-18_2313	16	Other immune
Composite-TMA-18_2314	2	Epithelial immunosuppressive
Composite-TMA-18_2315	2	Epithelial immunosuppressive
Composite-TMA-18_2316	2	Epithelial immunosuppressive
Composite-TMA-18_2317	16	Other immune
Composite-TMA-18_2318	2	Epithelial immunosuppressive
Composite-TMA-18_2319	2	Epithelial immunosuppressive
Composite-TMA-18_232	2	Epithelial immunosuppressive
Composite-TMA-18_2320	2	Epithelial immunosuppressive
Composite-TMA-18_2321	2	Epithelial immunosuppressive
Composite-TMA-18_2323	2	Epithelial immunosuppressive
Composite-TMA-18_2324	16	Other immune
Composite-TMA-18_2325	16	Other immune
Composite-TMA-18_2327	2	Epithelial immunosuppressive
Composite-TMA-18_2328	2	Epithelial immunosuppressive
Composite-TMA-18_2329	2	Epithelial immunosuppressive
Composite-TMA-18_233	2	Epithelial immunosuppressive
Composite-TMA-18_2335	2	Epithelial immunosuppressive
Composite-TMA-18_2336	2	Epithelial immunosuppressive
Composite-TMA-18_2337	2	Epithelial immunosuppressive
Composite-TMA-18_2338	16	Other immune
Composite-TMA-18_234	2	Epithelial immunosuppressive
Composite-TMA-18_2340	16	Other immune
Composite-TMA-18_2342	2	Epithelial immunosuppressive
Composite-TMA-18_2343	2	Epithelial immunosuppressive
Composite-TMA-18_2346	2	Epithelial immunosuppressive
Composite-TMA-18_2347	2	Epithelial immunosuppressive
Composite-TMA-18_2348	16	Other immune
Composite-TMA-18_2349	2	Epithelial immunosuppressive
Composite-TMA-18_2350	16	Other immune
Composite-TMA-18_2351	2	Epithelial immunosuppressive
Composite-TMA-18_2352	2	Epithelial immunosuppressive
Composite-TMA-18_2354	2	Epithelial immunosuppressive
Composite-TMA-18_2355	2	Epithelial immunosuppressive
Composite-TMA-18_2356	2	Epithelial immunosuppressive
Composite-TMA-18_2357	2	Epithelial immunosuppressive
Composite-TMA-18_2358	2	Epithelial immunosuppressive
Composite-TMA-18_2359	2	Epithelial immunosuppressive
Composite-TMA-18_2360	16	Other immune
Composite-TMA-18_2362	2	Epithelial immunosuppressive
Composite-TMA-18_2363	2	Epithelial immunosuppressive
Composite-TMA-18_2364	2	Epithelial immunosuppressive
Composite-TMA-18_2367	2	Epithelial immunosuppressive
Composite-TMA-18_2368	2	Epithelial immunosuppressive
