cell_id	leiden	cell_type
Composite-TMA-29_10893	15	Unclear
Composite-TMA-29_10894	0	Other immune
Composite-TMA-29_10895	2	Epithelial
Composite-TMA-29_10896	2	Epithelial
Composite-TMA-29_10897	0	Other immune
Composite-TMA-29_10898	2	Epithelial
Composite-TMA-29_1090	2	Epithelial
Composite-TMA-29_10900	0	Other immune
Composite-TMA-29_10901	0	Other immune
Composite-TMA-29_10902	17	Treg
Composite-TMA-29_10903	17	Treg
Composite-TMA-29_10904	17	Treg
Composite-TMA-29_10905	2	Epithelial
Composite-TMA-29_10906	2	Epithelial
Composite-TMA-29_10907	15	Unclear
Composite-TMA-29_10908	15	Unclear
Composite-TMA-29_10909	0	Other immune
Composite-TMA-29_1091	2	Epithelial
Composite-TMA-29_10910	0	Other immune
Composite-TMA-29_10911	15	Unclear
Composite-TMA-29_10912	0	Other immune
Composite-TMA-29_10913	2	Epithelial
Composite-TMA-29_10914	0	Other immune
Composite-TMA-29_10915	17	Treg
Composite-TMA-29_10916	2	Epithelial
Composite-TMA-29_10917	15	Unclear
Composite-TMA-29_10919	0	Other immune
Composite-TMA-29_1092	0	Other immune
Composite-TMA-29_10921	17	Treg
Composite-TMA-29_10922	17	Treg
Composite-TMA-29_10923	17	Treg
Composite-TMA-29_10924	15	Unclear
Composite-TMA-29_10925	15	Unclear
Composite-TMA-29_10926	16	Epithelial
Composite-TMA-29_10927	0	Other immune
Composite-TMA-29_10928	0	Other immune
Composite-TMA-29_10929	0	Other immune
Composite-TMA-29_1093	0	Other immune
Composite-TMA-29_10930	2	Epithelial
Composite-TMA-29_10931	0	Other immune
Composite-TMA-29_10932	0	Other immune
Composite-TMA-29_10933	15	Unclear
Composite-TMA-29_10934	0	Other immune
Composite-TMA-29_10935	0	Other immune
Composite-TMA-29_10937	16	Epithelial
Composite-TMA-29_1094	2	Epithelial
Composite-TMA-29_10940	0	Other immune
Composite-TMA-29_10942	17	Treg
Composite-TMA-29_10943	0	Other immune
Composite-TMA-29_10944	2	Epithelial
Composite-TMA-29_10945	15	Unclear
Composite-TMA-29_10946	2	Epithelial
Composite-TMA-29_10947	0	Other immune
Composite-TMA-29_10948	0	Other immune
Composite-TMA-29_10949	0	Other immune
Composite-TMA-29_10950	2	Epithelial
Composite-TMA-29_10951	2	Epithelial
Composite-TMA-29_10953	0	Other immune
Composite-TMA-29_10954	15	Unclear
Composite-TMA-29_10955	15	Unclear
Composite-TMA-29_10956	2	Epithelial
Composite-TMA-29_10957	0	Other immune
Composite-TMA-29_10959	15	Unclear
Composite-TMA-29_1096	2	Epithelial
Composite-TMA-29_10960	0	Other immune
Composite-TMA-29_10961	2	Epithelial
Composite-TMA-29_10962	2	Epithelial
Composite-TMA-29_10963	0	Other immune
Composite-TMA-29_10965	15	Unclear
Composite-TMA-29_10967	2	Epithelial
Composite-TMA-29_10968	2	Epithelial
Composite-TMA-29_10969	2	Epithelial
Composite-TMA-29_1097	0	Other immune
Composite-TMA-29_10970	2	Epithelial
Composite-TMA-29_10971	0	Other immune
Composite-TMA-29_10972	2	Epithelial
Composite-TMA-29_10973	0	Other immune
Composite-TMA-29_10974	17	Treg
Composite-TMA-29_10975	15	Unclear
Composite-TMA-29_10976	15	Unclear
Composite-TMA-29_10977	2	Epithelial
Composite-TMA-29_10978	2	Epithelial
Composite-TMA-29_10979	0	Other immune
Composite-TMA-29_1098	0	Other immune
Composite-TMA-29_10981	17	Treg
Composite-TMA-29_10982	0	Other immune
Composite-TMA-29_10984	0	Other immune
Composite-TMA-29_10987	2	Epithelial
Composite-TMA-29_10989	2	Epithelial
Composite-TMA-29_1099	2	Epithelial
Composite-TMA-29_10990	17	Treg
Composite-TMA-29_10992	2	Epithelial
Composite-TMA-29_10993	13	Other immune
Composite-TMA-29_10996	17	Treg
Composite-TMA-29_10998	0	Other immune
Composite-TMA-29_10999	15	Unclear
Composite-TMA-29_110	15	Unclear
Composite-TMA-29_11000	2	Epithelial
Composite-TMA-29_11001	0	Other immune
Composite-TMA-29_11002	0	Other immune
Composite-TMA-29_11004	0	Other immune
Composite-TMA-29_11005	0	Other immune
Composite-TMA-29_11006	0	Other immune
Composite-TMA-29_11007	0	Other immune
Composite-TMA-29_11009	0	Other immune
Composite-TMA-29_1101	0	Other immune
Composite-TMA-29_11010	0	Other immune
Composite-TMA-29_11011	2	Epithelial
Composite-TMA-29_11012	2	Epithelial
Composite-TMA-29_11014	0	Other immune
Composite-TMA-29_11016	17	Treg
Composite-TMA-29_11017	15	Unclear
Composite-TMA-29_11018	2	Epithelial
Composite-TMA-29_11019	0	Other immune
Composite-TMA-29_1102	15	Unclear
Composite-TMA-29_11020	2	Epithelial
Composite-TMA-29_11023	2	Epithelial
Composite-TMA-29_11025	0	Other immune
Composite-TMA-29_11026	0	Other immune
Composite-TMA-29_11027	17	Treg
Composite-TMA-29_11028	15	Unclear
Composite-TMA-29_11029	15	Unclear
Composite-TMA-29_1103	2	Epithelial
Composite-TMA-29_11030	0	Other immune
Composite-TMA-29_11031	0	Other immune
Composite-TMA-29_11032	2	Epithelial
Composite-TMA-29_11033	2	Epithelial
Composite-TMA-29_11036	0	Other immune
Composite-TMA-29_11037	2	Epithelial
Composite-TMA-29_11038	15	Unclear
Composite-TMA-29_11039	2	Epithelial
Composite-TMA-29_1104	2	Epithelial
Composite-TMA-29_11040	0	Other immune
Composite-TMA-29_11042	17	Treg
Composite-TMA-29_11044	0	Other immune
Composite-TMA-29_11045	2	Epithelial
Composite-TMA-29_11046	0	Other immune
Composite-TMA-29_11047	0	Other immune
Composite-TMA-29_11048	0	Other immune
Composite-TMA-29_1105	15	Unclear
Composite-TMA-29_11051	17	Treg
Composite-TMA-29_11052	17	Treg
Composite-TMA-29_11053	17	Treg
Composite-TMA-29_11054	15	Unclear
Composite-TMA-29_11055	15	Unclear
Composite-TMA-29_11056	15	Unclear
Composite-TMA-29_11057	15	Unclear
Composite-TMA-29_11058	0	Other immune
Composite-TMA-29_11059	2	Epithelial
Composite-TMA-29_1106	15	Unclear
Composite-TMA-29_11060	0	Other immune
Composite-TMA-29_11061	2	Epithelial
Composite-TMA-29_11062	2	Epithelial
Composite-TMA-29_11063	0	Other immune
Composite-TMA-29_11064	17	Treg
Composite-TMA-29_11065	15	Unclear
Composite-TMA-29_11067	2	Epithelial
Composite-TMA-29_11068	0	Other immune
Composite-TMA-29_11069	0	Other immune
Composite-TMA-29_1107	2	Epithelial
Composite-TMA-29_11072	0	Other immune
Composite-TMA-29_11073	2	Epithelial
Composite-TMA-29_11074	0	Other immune
Composite-TMA-29_11076	2	Epithelial
Composite-TMA-29_11077	17	Treg
Composite-TMA-29_11078	0	Other immune
Composite-TMA-29_1108	15	Unclear
Composite-TMA-29_11080	15	Unclear
Composite-TMA-29_11081	15	Unclear
Composite-TMA-29_11082	0	Other immune
Composite-TMA-29_11083	0	Other immune
Composite-TMA-29_11084	2	Epithelial
Composite-TMA-29_11087	0	Other immune
Composite-TMA-29_11088	2	Epithelial
Composite-TMA-29_11089	2	Epithelial
Composite-TMA-29_1109	2	Epithelial
Composite-TMA-29_11090	16	Epithelial
Composite-TMA-29_11093	0	Other immune
Composite-TMA-29_11094	0	Other immune
Composite-TMA-29_11095	17	Treg
Composite-TMA-29_11096	17	Treg
Composite-TMA-29_11097	2	Epithelial
Composite-TMA-29_11098	0	Other immune
Composite-TMA-29_111	15	Unclear
Composite-TMA-29_1110	2	Epithelial
Composite-TMA-29_11100	0	Other immune
Composite-TMA-29_11101	17	Treg
Composite-TMA-29_11102	17	Treg
Composite-TMA-29_11103	17	Treg
Composite-TMA-29_11104	15	Unclear
Composite-TMA-29_11105	2	Epithelial
Composite-TMA-29_11108	2	Epithelial
Composite-TMA-29_1111	2	Epithelial
Composite-TMA-29_11110	17	Treg
Composite-TMA-29_11111	2	Epithelial
Composite-TMA-29_11112	2	Epithelial
Composite-TMA-29_11113	15	Unclear
Composite-TMA-29_11114	2	Epithelial
Composite-TMA-29_11116	17	Treg
Composite-TMA-29_11117	15	Unclear
Composite-TMA-29_11118	0	Other immune
Composite-TMA-29_11119	16	Epithelial
Composite-TMA-29_1112	6	Epithelial proliferative
Composite-TMA-29_11120	2	Epithelial
Composite-TMA-29_11122	15	Unclear
Composite-TMA-29_11123	2	Epithelial
Composite-TMA-29_11124	0	Other immune
Composite-TMA-29_11125	17	Treg
Composite-TMA-29_11126	0	Other immune
Composite-TMA-29_11127	15	Unclear
Composite-TMA-29_11129	15	Unclear
Composite-TMA-29_1113	0	Other immune
Composite-TMA-29_11131	15	Unclear
Composite-TMA-29_11132	16	Epithelial
Composite-TMA-29_11133	2	Epithelial
Composite-TMA-29_11134	2	Epithelial
Composite-TMA-29_11135	2	Epithelial
Composite-TMA-29_11137	17	Treg
Composite-TMA-29_11138	16	Epithelial
Composite-TMA-29_11139	0	Other immune
Composite-TMA-29_1114	2	Epithelial
Composite-TMA-29_11140	2	Epithelial
Composite-TMA-29_11141	0	Other immune
Composite-TMA-29_11144	17	Treg
Composite-TMA-29_11146	17	Treg
Composite-TMA-29_11147	0	Other immune
Composite-TMA-29_11148	16	Epithelial
Composite-TMA-29_11149	0	Other immune
Composite-TMA-29_1115	2	Epithelial
Composite-TMA-29_11150	0	Other immune
Composite-TMA-29_11151	15	Unclear
Composite-TMA-29_11152	0	Other immune
Composite-TMA-29_11156	2	Epithelial
Composite-TMA-29_11157	2	Epithelial
Composite-TMA-29_11159	17	Treg
Composite-TMA-29_11160	0	Other immune
Composite-TMA-29_11161	2	Epithelial
Composite-TMA-29_11163	17	Treg
Composite-TMA-29_11164	2	Epithelial
Composite-TMA-29_11165	15	Unclear
Composite-TMA-29_11166	16	Epithelial
Composite-TMA-29_11167	2	Epithelial
Composite-TMA-29_11168	2	Epithelial
Composite-TMA-29_11169	0	Other immune
Composite-TMA-29_11170	0	Other immune
Composite-TMA-29_11171	2	Epithelial
Composite-TMA-29_11172	2	Epithelial
Composite-TMA-29_11173	15	Unclear
Composite-TMA-29_11174	2	Epithelial
Composite-TMA-29_11175	15	Unclear
Composite-TMA-29_11177	0	Other immune
Composite-TMA-29_11179	15	Unclear
Composite-TMA-29_1118	15	Unclear
Composite-TMA-29_11180	16	Epithelial
Composite-TMA-29_11181	2	Epithelial
Composite-TMA-29_11183	17	Treg
Composite-TMA-29_11184	15	Unclear
Composite-TMA-29_11185	2	Epithelial
Composite-TMA-29_11187	13	Other immune
Composite-TMA-29_11188	15	Unclear
Composite-TMA-29_1119	2	Epithelial
Composite-TMA-29_11190	2	Epithelial
Composite-TMA-29_11191	0	Other immune
Composite-TMA-29_11192	0	Other immune
Composite-TMA-29_11193	0	Other immune
Composite-TMA-29_11194	2	Epithelial
Composite-TMA-29_11195	0	Other immune
Composite-TMA-29_11196	0	Other immune
Composite-TMA-29_11197	17	Treg
Composite-TMA-29_11198	17	Treg
Composite-TMA-29_11199	0	Other immune
Composite-TMA-29_1120	2	Epithelial
Composite-TMA-29_11200	2	Epithelial
Composite-TMA-29_11201	0	Other immune
Composite-TMA-29_11202	2	Epithelial
Composite-TMA-29_11204	0	Other immune
Composite-TMA-29_11205	2	Epithelial
Composite-TMA-29_11206	16	Epithelial
Composite-TMA-29_11207	16	Epithelial
Composite-TMA-29_11208	0	Other immune
Composite-TMA-29_1121	2	Epithelial
Composite-TMA-29_11210	16	Epithelial
Composite-TMA-29_11212	17	Treg
Composite-TMA-29_11213	15	Unclear
Composite-TMA-29_11214	2	Epithelial
Composite-TMA-29_11215	0	Other immune
Composite-TMA-29_11216	0	Other immune
Composite-TMA-29_11217	17	Treg
Composite-TMA-29_11218	15	Unclear
Composite-TMA-29_11219	2	Epithelial
Composite-TMA-29_1122	2	Epithelial
Composite-TMA-29_11220	0	Other immune
Composite-TMA-29_11226	0	Other immune
Composite-TMA-29_11227	17	Treg
Composite-TMA-29_11228	2	Epithelial
Composite-TMA-29_11229	0	Other immune
Composite-TMA-29_1123	2	Epithelial
Composite-TMA-29_11230	16	Epithelial
Composite-TMA-29_11231	0	Other immune
Composite-TMA-29_11232	0	Other immune
Composite-TMA-29_11233	17	Treg
Composite-TMA-29_11234	17	Treg
Composite-TMA-29_11235	2	Epithelial
Composite-TMA-29_11236	0	Other immune
Composite-TMA-29_11238	17	Treg
Composite-TMA-29_1124	2	Epithelial
Composite-TMA-29_11240	15	Unclear
Composite-TMA-29_11241	0	Other immune
Composite-TMA-29_11242	16	Epithelial
Composite-TMA-29_11243	2	Epithelial
Composite-TMA-29_11245	0	Other immune
Composite-TMA-29_11246	16	Epithelial
Composite-TMA-29_11247	16	Epithelial
Composite-TMA-29_11249	2	Epithelial
Composite-TMA-29_1125	2	Epithelial
Composite-TMA-29_11251	15	Unclear
Composite-TMA-29_11253	15	Unclear
Composite-TMA-29_11254	0	Other immune
Composite-TMA-29_11255	2	Epithelial
Composite-TMA-29_11257	2	Epithelial
Composite-TMA-29_1126	0	Other immune
Composite-TMA-29_11260	15	Unclear
Composite-TMA-29_11261	16	Epithelial
Composite-TMA-29_11262	16	Epithelial
Composite-TMA-29_11263	2	Epithelial
Composite-TMA-29_11264	2	Epithelial
Composite-TMA-29_11265	0	Other immune
Composite-TMA-29_11266	0	Other immune
Composite-TMA-29_11268	2	Epithelial
Composite-TMA-29_1127	2	Epithelial
Composite-TMA-29_11270	2	Epithelial
Composite-TMA-29_11271	2	Epithelial
Composite-TMA-29_11272	2	Epithelial
Composite-TMA-29_11273	0	Other immune
Composite-TMA-29_11274	17	Treg
Composite-TMA-29_11275	15	Unclear
Composite-TMA-29_11276	16	Epithelial
Composite-TMA-29_11277	16	Epithelial
Composite-TMA-29_11278	2	Epithelial
Composite-TMA-29_11279	0	Other immune
Composite-TMA-29_1128	2	Epithelial
Composite-TMA-29_11280	0	Other immune
Composite-TMA-29_11283	2	Epithelial
Composite-TMA-29_11285	16	Epithelial
Composite-TMA-29_11286	13	Other immune
Composite-TMA-29_11288	17	Treg
Composite-TMA-29_11289	17	Treg
Composite-TMA-29_11290	17	Treg
Composite-TMA-29_11291	15	Unclear
Composite-TMA-29_11292	2	Epithelial
Composite-TMA-29_11293	0	Other immune
Composite-TMA-29_11294	2	Epithelial
Composite-TMA-29_11296	0	Other immune
Composite-TMA-29_11297	0	Other immune
Composite-TMA-29_11299	17	Treg
Composite-TMA-29_1130	15	Unclear
Composite-TMA-29_11300	17	Treg
Composite-TMA-29_11301	0	Other immune
Composite-TMA-29_11302	15	Unclear
Composite-TMA-29_11303	16	Epithelial
Composite-TMA-29_11304	0	Other immune
Composite-TMA-29_11305	0	Other immune
Composite-TMA-29_11306	0	Other immune
Composite-TMA-29_1131	2	Epithelial
Composite-TMA-29_11310	0	Other immune
Composite-TMA-29_11311	0	Other immune
Composite-TMA-29_11312	16	Epithelial
Composite-TMA-29_11313	16	Epithelial
Composite-TMA-29_11314	2	Epithelial
Composite-TMA-29_11315	2	Epithelial
Composite-TMA-29_11316	2	Epithelial
Composite-TMA-29_11317	2	Epithelial
Composite-TMA-29_11318	16	Epithelial
Composite-TMA-29_1132	2	Epithelial
Composite-TMA-29_11320	2	Epithelial
Composite-TMA-29_11321	0	Other immune
Composite-TMA-29_11322	2	Epithelial
Composite-TMA-29_11323	2	Epithelial
Composite-TMA-29_11327	16	Epithelial
Composite-TMA-29_11328	0	Other immune
Composite-TMA-29_1133	2	Epithelial
Composite-TMA-29_11330	2	Epithelial
Composite-TMA-29_11332	0	Other immune
Composite-TMA-29_11333	15	Unclear
Composite-TMA-29_11334	2	Epithelial
Composite-TMA-29_11335	0	Other immune
Composite-TMA-29_11336	2	Epithelial
Composite-TMA-29_11337	0	Other immune
Composite-TMA-29_11338	0	Other immune
Composite-TMA-29_11339	2	Epithelial
Composite-TMA-29_1134	2	Epithelial
Composite-TMA-29_11340	0	Other immune
Composite-TMA-29_11343	2	Epithelial
Composite-TMA-29_11345	17	Treg
Composite-TMA-29_11346	2	Epithelial
Composite-TMA-29_11347	2	Epithelial
Composite-TMA-29_11348	2	Epithelial
Composite-TMA-29_11349	0	Other immune
Composite-TMA-29_1135	2	Epithelial
Composite-TMA-29_11350	0	Other immune
Composite-TMA-29_11351	17	Treg
Composite-TMA-29_11352	2	Epithelial
Composite-TMA-29_11353	2	Epithelial
Composite-TMA-29_11355	0	Other immune
Composite-TMA-29_11356	0	Other immune
Composite-TMA-29_11358	16	Epithelial
Composite-TMA-29_11359	2	Epithelial
Composite-TMA-29_1136	2	Epithelial
Composite-TMA-29_11360	2	Epithelial
Composite-TMA-29_11361	0	Other immune
Composite-TMA-29_11362	2	Epithelial
Composite-TMA-29_11363	17	Treg
Composite-TMA-29_11364	16	Epithelial
Composite-TMA-29_11366	2	Epithelial
Composite-TMA-29_11368	0	Other immune
Composite-TMA-29_11369	0	Other immune
Composite-TMA-29_1137	2	Epithelial
Composite-TMA-29_11371	17	Treg
Composite-TMA-29_11373	2	Epithelial
Composite-TMA-29_11374	13	Other immune
Composite-TMA-29_11377	15	Unclear
Composite-TMA-29_11378	0	Other immune
Composite-TMA-29_11379	16	Epithelial
Composite-TMA-29_1138	2	Epithelial
Composite-TMA-29_11380	0	Other immune
Composite-TMA-29_11381	0	Other immune
Composite-TMA-29_11382	2	Epithelial
Composite-TMA-29_11384	0	Other immune
Composite-TMA-29_11385	0	Other immune
Composite-TMA-29_11386	0	Other immune
Composite-TMA-29_11387	2	Epithelial
Composite-TMA-29_11388	17	Treg
Composite-TMA-29_11389	17	Treg
Composite-TMA-29_1139	2	Epithelial
Composite-TMA-29_11390	0	Other immune
Composite-TMA-29_11391	2	Epithelial
Composite-TMA-29_11392	2	Epithelial
Composite-TMA-29_11393	0	Other immune
Composite-TMA-29_11394	0	Other immune
Composite-TMA-29_11398	16	Epithelial
Composite-TMA-29_11399	2	Epithelial
Composite-TMA-29_114	15	Unclear
Composite-TMA-29_1140	2	Epithelial
Composite-TMA-29_11400	0	Other immune
Composite-TMA-29_11401	20	Stromal
Composite-TMA-29_11402	17	Treg
Composite-TMA-29_11403	17	Treg
Composite-TMA-29_11404	17	Treg
Composite-TMA-29_11405	2	Epithelial
Composite-TMA-29_11408	2	Epithelial
Composite-TMA-29_1141	2	Epithelial
Composite-TMA-29_11410	16	Epithelial
Composite-TMA-29_11412	2	Epithelial
Composite-TMA-29_11414	17	Treg
Composite-TMA-29_11415	2	Epithelial
Composite-TMA-29_11416	15	Unclear
Composite-TMA-29_11417	16	Epithelial
Composite-TMA-29_11418	16	Epithelial
Composite-TMA-29_11419	0	Other immune
Composite-TMA-29_1142	2	Epithelial
Composite-TMA-29_11420	2	Epithelial
Composite-TMA-29_11421	2	Epithelial
Composite-TMA-29_11422	0	Other immune
Composite-TMA-29_11423	0	Other immune
Composite-TMA-29_11424	0	Other immune
Composite-TMA-29_11426	0	Other immune
Composite-TMA-29_11428	16	Epithelial
Composite-TMA-29_1143	2	Epithelial
Composite-TMA-29_11430	2	Epithelial
Composite-TMA-29_11433	2	Epithelial
Composite-TMA-29_11434	2	Epithelial
Composite-TMA-29_11437	2	Epithelial
Composite-TMA-29_1144	2	Epithelial
Composite-TMA-29_11440	0	Other immune
Composite-TMA-29_11441	17	Treg
Composite-TMA-29_11442	2	Epithelial
Composite-TMA-29_11443	2	Epithelial
Composite-TMA-29_11444	2	Epithelial
Composite-TMA-29_11446	2	Epithelial
Composite-TMA-29_11448	2	Epithelial
Composite-TMA-29_1145	2	Epithelial
Composite-TMA-29_11450	0	Other immune
Composite-TMA-29_11451	17	Treg
Composite-TMA-29_11453	2	Epithelial
Composite-TMA-29_11454	0	Other immune
Composite-TMA-29_11456	2	Epithelial
Composite-TMA-29_11457	0	Other immune
Composite-TMA-29_11459	0	Other immune
Composite-TMA-29_1146	0	Other immune
Composite-TMA-29_11460	2	Epithelial
Composite-TMA-29_11461	0	Other immune
Composite-TMA-29_11462	0	Other immune
Composite-TMA-29_11463	17	Treg
Composite-TMA-29_11465	16	Epithelial
Composite-TMA-29_11466	2	Epithelial
Composite-TMA-29_11467	0	Other immune
Composite-TMA-29_11468	20	Stromal
Composite-TMA-29_11470	0	Other immune
Composite-TMA-29_11471	17	Treg
Composite-TMA-29_11472	2	Epithelial
Composite-TMA-29_11474	16	Epithelial
Composite-TMA-29_11475	2	Epithelial
Composite-TMA-29_11476	0	Other immune
Composite-TMA-29_11479	15	Unclear
Composite-TMA-29_1148	2	Epithelial
Composite-TMA-29_11481	0	Other immune
Composite-TMA-29_11483	17	Treg
Composite-TMA-29_11484	16	Epithelial
Composite-TMA-29_11485	16	Epithelial
Composite-TMA-29_11486	2	Epithelial
Composite-TMA-29_11489	17	Treg
Composite-TMA-29_1149	2	Epithelial
Composite-TMA-29_11490	0	Other immune
Composite-TMA-29_11491	0	Other immune
Composite-TMA-29_11492	0	Other immune
Composite-TMA-29_11493	0	Other immune
Composite-TMA-29_11495	2	Epithelial
Composite-TMA-29_11496	17	Treg
Composite-TMA-29_11497	2	Epithelial
Composite-TMA-29_11498	2	Epithelial
Composite-TMA-29_11499	2	Epithelial
Composite-TMA-29_115	15	Unclear
Composite-TMA-29_1150	2	Epithelial
Composite-TMA-29_11500	15	Unclear
Composite-TMA-29_11501	15	Unclear
Composite-TMA-29_11502	16	Epithelial
Composite-TMA-29_11503	2	Epithelial
Composite-TMA-29_11504	16	Epithelial
Composite-TMA-29_11505	0	Other immune
Composite-TMA-29_1151	2	Epithelial
Composite-TMA-29_11510	0	Other immune
Composite-TMA-29_11511	17	Treg
Composite-TMA-29_11512	2	Epithelial
Composite-TMA-29_11513	16	Epithelial
Composite-TMA-29_11514	0	Other immune
Composite-TMA-29_11515	0	Other immune
Composite-TMA-29_11516	2	Epithelial
Composite-TMA-29_11518	17	Treg
Composite-TMA-29_11519	0	Other immune
Composite-TMA-29_1152	2	Epithelial
Composite-TMA-29_11520	2	Epithelial
Composite-TMA-29_11521	16	Epithelial
Composite-TMA-29_11522	0	Other immune
Composite-TMA-29_11525	2	Epithelial
Composite-TMA-29_11526	0	Other immune
Composite-TMA-29_11528	2	Epithelial
Composite-TMA-29_11529	15	Unclear
Composite-TMA-29_11530	0	Other immune
Composite-TMA-29_11532	16	Epithelial
Composite-TMA-29_11533	2	Epithelial
Composite-TMA-29_11534	0	Other immune
Composite-TMA-29_11535	2	Epithelial
Composite-TMA-29_11536	0	Other immune
Composite-TMA-29_11537	15	Unclear
Composite-TMA-29_11538	0	Other immune
Composite-TMA-29_1154	2	Epithelial
Composite-TMA-29_11540	16	Epithelial
Composite-TMA-29_11542	2	Epithelial
Composite-TMA-29_11543	17	Treg
Composite-TMA-29_11544	2	Epithelial
Composite-TMA-29_11545	2	Epithelial
Composite-TMA-29_11546	0	Other immune
Composite-TMA-29_11547	0	Other immune
Composite-TMA-29_11548	17	Treg
Composite-TMA-29_11549	2	Epithelial
Composite-TMA-29_11550	15	Unclear
Composite-TMA-29_11552	2	Epithelial
